glucose_uptake,oxygen_uptake,ammonia_uptake,phosphate_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
9.41,0.9,3.59,1.21,-1.2328207161650773,-0.8317153698203642,0.22608947993050932
1.96,20.03,2.14,4.59,-0.7466897797627153,-0.5037499436643714,0.1369369461125876
0.52,20.07,0.77,0.97,-0.02056222169346358,-0.013872184005236352,0.003770947346952682
4.83,9.95,2.48,4.71,-1.9878477381138808,-1.3410899857320184,0.36455540971865485
6.61,7.33,0.95,2.16,-0.95,-0.6409120085094119,0.17422241784037548
4.57,15.07,1.4,3.86,-1.4,-0.9445019072770002,0.25674882629107987
1.07,14.06,3.16,1.11,-0.29931064958020404,-0.20192819956915567,0.054891184268670054
8.28,15.42,3.26,2.54,-3.26,-2.1993401555164347,0.5978579812206574
9.1,17.38,1.97,1.27,-1.97,-1.27,0.3452306521325483
0.8,4.22,4.96,2.09,-0.1624705122539857,-0.10960979192868621,0.029795795234372563
9.0,4.35,2.18,4.81,-1.841908134292445,-1.242632675620163,0.33779125115398345
1.0,14.89,4.6,4.75,-0.2638335769400729,-0.17799379758829167,0.04838497229681508
8.48,21.41,3.3,1.18,-3.3,-1.18,0.32076548780819697
7.33,24.46,2.68,1.38,-2.68,-1.38,0.37513251964008976
5.78,17.3,1.12,3.62,-1.12,-0.755601525821596,0.20539906103286384
5.92,15.35,1.6,0.86,-1.6,-0.86,0.23377823687715651
6.27,14.7,1.76,1.55,-1.76,-1.1873738262910798,0.3227699530516433
3.54,12.3,4.88,3.84,-1.5364204356367113,-1.0365371655987337,0.2817672453852533
8.53,12.69,2.68,1.1,-2.68,-1.1,0.2990186750754426
7.24,10.6,3.74,2.1,-2.6656440767148295,-1.7983613675562689,0.4888578485759295
1.17,4.41,4.08,1.37,-0.34999218192324727,-0.23612020239895354,0.06418577279989132
2.72,23.24,3.32,0.66,-0.9782934188708085,-0.66,0.17941120504526278
1.52,6.88,3.01,3.79,-0.52676478698768,-0.3553788185687333,0.09660445770754107
2.82,21.78,0.63,1.12,-0.63,-0.42502585827465805,0.1155369718309859
9.71,3.46,4.45,3.55,-1.7851364760832478,-1.2043320045788177,0.32737978214554875
0.82,12.14,2.64,4.67,-0.1726068187225943,-0.11644819249464562,0.03165471294061668
4.27,11.22,0.65,3.23,-0.65,-0.43851874266431384,0.11920481220657285
2.19,2.03,4.98,1.42,-0.2522113939191742,-0.17015295899546376,0.04625355668998948
1.5,17.52,4.13,0.41,-0.5167681964069971,-0.3486346765189261,0.09477116278003911
1.14,2.35,0.33,3.33,-0.11279259187087132,-0.07609487010624802,0.020685261126553476
5.92,16.6,2.58,4.11,-2.58,-1.7405820862675923,0.4731514084507049
5.51,22.98,2.48,3.97,-2.48,-1.6731176643192462,0.45481220657277016
4.13,10.94,4.26,0.63,-2.3458521277142,-0.63,0.1712561502704762
5.69,18.19,3.78,3.0,-2.611053923060178,-1.7615324359524345,0.4788464500917292
4.54,6.59,4.56,1.91,-1.4766475053815815,-0.9962117037204812,0.27080536703740865
8.01,0.89,1.24,1.79,-0.998335649146786,-0.6735213748012576,0.18308679011641488
6.75,8.05,0.3,0.95,-0.3,-0.20239326584507408,0.055017605633802584
2.67,4.48,1.1,3.87,-0.7624278528188827,-0.5143675436775256,0.13982318310205452
4.18,10.19,4.84,2.29,-1.8551669333730516,-1.2515776477771707,0.3402228090839673
9.28,7.55,2.06,2.04,-2.06,-1.3897670921361487,0.3777875586854467
5.51,14.65,1.32,3.99,-1.32,-0.890530369718313,0.2420774647887325
5.02,0.28,3.0,4.01,-0.3820007852905877,-0.25771462163447995,0.07005589518973519
2.58,1.04,4.06,4.88,-0.12592436953847888,-0.08495414800123452,0.02309352434317762
0.86,23.46,1.86,4.71,-0.1928794316598108,-0.13012499362657123,0.035372548353105056
6.52,22.27,3.95,0.24,-0.35574306140757006,-0.24,0.06524043819827798
0.75,13.19,0.74,2.36,-0.13712974608246356,-0.09251379051378401,0.02514850096876163
9.55,7.44,2.5,1.98,-2.5,-1.6866105487089254,0.45848004694835665
6.34,4.93,1.37,4.31,-1.37,-0.9242625806924886,0.2512470657276995
8.13,19.75,3.88,2.35,-3.7292014993218925,-2.35,0.6388126240247982
7.32,9.74,0.59,2.03,-0.59,-0.3980400894953084,0.10820129107981274
1.67,9.83,1.56,3.04,-0.6017392163428054,-0.4059598839422446,0.11035416966380682
3.68,17.67,2.61,4.61,-1.6063965697014917,-1.0837461599473528,0.29460030987776775
1.0,17.22,3.39,4.76,-0.2638335769400727,-0.17799379758829248,0.048384972296815
3.78,7.71,0.94,1.4,-0.94,-0.6341655663145589,0.17238849765258227
5.07,20.96,1.49,0.87,-1.2895685976024134,-0.87,0.23649658846875254
2.79,2.61,4.64,4.38,-0.4613046806812055,-0.3112165362422872,0.08459959666248627
3.15,6.25,4.54,0.11,-0.16304890314513304,-0.11,0.029901867507543478
6.05,22.91,2.59,0.11,-0.16304890314507964,-0.11,0.029901867507533687
2.27,23.07,0.18,2.03,-0.18,-0.12143595950702683,0.033010563380281785
7.92,20.97,2.44,1.24,-2.44,-1.24,0.33707559735776277
6.04,6.67,1.35,4.06,-1.35,-0.9107696963028211,0.24757922535211274
7.08,19.55,3.35,3.17,-3.305816968417641,-2.2302503084136522,0.606260447553118
6.69,6.86,1.97,3.12,-1.9054659409443908,-1.2855115824809493,0.34944724562507185
0.75,7.45,2.09,2.71,-0.13712974608246364,-0.09251379051377888,0.025148500968761655
4.92,17.98,2.42,4.53,-2.226185185703865,-1.5018829670350633,0.40826459538289794
3.87,13.18,0.12,1.62,-0.12,-0.08095730633804098,0.02200704225352161
8.68,8.41,1.34,2.76,-1.34,-0.9040232541079875,0.245745305164319
0.88,13.34,1.59,1.98,-0.20301573812842066,-0.1369633941925294,0.03723146605934946
7.93,16.58,2.29,2.93,-2.29,-1.5449352626173734,0.4199677230046951
7.69,18.67,1.01,1.57,-1.01,-0.6813906616784087,0.18522593896713618
3.55,4.77,0.16,0.95,-0.16,-0.10794307511736999,0.029342723004694846
8.1,13.69,1.77,3.08,-1.77,-1.1941202684859127,0.32460387323943674
7.42,8.93,2.38,0.41,-2.38,-0.41,0.11145241525538865
6.01,8.97,2.22,2.17,-2.1588586528678673,-1.4564615108393886,0.3959174466086906
6.36,14.35,2.17,0.18,-0.2668072960556192,-0.18,0.04893032864869767
6.25,22.0,3.87,4.91,-2.890958459319313,-1.950368413346894,0.530178708061787
1.48,5.64,2.74,1.26,-0.5067716058263135,-0.34189053446912543,0.092937867852537
9.54,6.04,0.73,0.71,-0.73,-0.4924902802230487,0.13387617370892022
8.08,17.9,0.73,1.18,-0.73,-0.49249028022300323,0.13387617370892022
7.5,6.94,4.91,2.75,-2.0631718945191424,-1.3919069924383125,0.3783692588246667
2.0,21.48,1.67,1.52,-0.7666829609240824,-0.5172382277639804,0.1406035359675915
3.34,19.23,0.95,1.97,-0.95,-0.640912008509384,0.1742224178403758
5.84,17.65,4.08,1.8,-2.668072960556723,-1.8,0.4893032864870753
8.14,11.68,0.6,4.25,-0.6,-0.40478653169010115,0.11003521126760532
5.52,15.1,4.69,2.84,-2.526082903124366,-1.704207228529148,0.4632634432079607
2.13,7.49,3.46,2.2,-0.8316607996985249,-0.5610751510877003,0.15251995299635507
6.31,20.61,1.77,2.88,-1.77,-1.194120268485924,0.3246038732394366
7.8,17.91,2.75,1.98,-2.75,-1.8552716035798158,0.5043280516431926
4.13,10.89,1.81,3.53,-1.81,-1.2211060372652633,0.3319395539906104
1.34,24.19,3.92,1.56,-0.43615078690642084,-0.29424660720962753,0.07998657330296746
0.52,17.81,3.7,4.82,-0.02056222169346363,-0.013872184005232392,0.003770947346952691
2.61,2.16,4.58,1.37,-0.3496701292743584,-0.2359029314410166,0.06412671091445839
7.24,1.61,3.83,0.72,-1.011773621435664,-0.6825872251275269,0.18555120698277294
6.99,13.36,4.78,0.28,-0.41503357164220384,-0.28,0.07611384456466476
2.99,1.83,4.41,3.01,-0.3490853026054701,-0.23550838150945502,0.06401945837101498
5.4,3.37,2.5,2.05,-1.051634572944246,-0.7094791856459098,0.1928613873503973
3.23,19.33,0.4,3.27,-0.4,-0.2698576877934189,0.0733568075117373
8.25,22.69,3.75,1.48,-3.75,-1.48,0.40231603555603834
6.05,3.62,0.67,3.23,-0.67,-0.45201162705398135,0.12287265258215929
8.53,1.77,0.62,2.87,-0.62,-0.41827941607981445,0.11370305164319255
2.26,15.33,1.15,0.67,-0.8966386384729659,-0.6049120744114017,0.16443637002511963
5.5,21.57,3.46,4.11,-2.5160863125436834,-1.6974630864793137,0.46143014828045853
2.74,22.16,1.95,4.28,-1.1365568124093701,-0.7667714836066518,0.20843544828516916
4.76,6.77,1.38,2.88,-1.38,-0.9310090228873209,0.25308098591549305
0.88,23.26,1.43,1.74,-0.20301573812842102,-0.13696339419252768,0.03723146605934952
8.12,1.12,4.65,1.72,-1.0617507992740756,-0.7163040392623158,0.19471662251945349
9.14,2.77,3.75,2.94,-1.5550300741927927,-1.0490920506772767,0.2851801045688074
3.65,2.07,3.06,0.23,-0.34092043384892373,-0.23,0.06252208660668351
5.06,15.14,3.69,4.96,-2.2961613197686495,-1.5490919613836818,0.42109765987541237
2.67,8.13,1.77,3.68,-1.101568745376978,-0.7431669864323449,0.20201891603891184
9.33,24.36,4.73,4.41,-4.430433408744564,-2.9889662890163744,0.8125061268971109
9.91,9.46,4.75,3.83,-2.9367565587028865,-1.981265836359372,0.5385777139639978
1.77,1.23,1.15,3.92,-0.028687806009965174,-0.019354062494288563,0.005261114658517628
6.35,5.69,3.74,0.79,-1.170987577133238,-0.79,0.21474977573599588
8.24,19.87,4.87,0.84,-1.2451007149264592,-0.84,0.22834153369396637
9.08,8.59,2.14,2.4,-2.14,-1.4437386296948445,0.39245892018779344
6.31,24.87,3.04,4.64,-2.9209482310613626,-1.9706008394962984,0.5356785928442934
2.62,10.02,2.57,1.68,-1.076577268925269,-0.7263066313078518,0.1974356787201565
9.77,18.17,2.45,3.78,-2.45,-1.6528783377347667,0.4493104460093901
4.73,0.53,2.76,3.16,-0.38290671600669124,-0.2583258025553494,0.07022203565263592
9.81,1.12,2.61,0.58,-0.8597123984016338,-0.58,0.15766439231250626
1.58,15.3,1.23,3.77,-0.5567545587297301,-0.3756112447181404,0.10210434249004749
5.19,5.53,2.52,0.1,-2.52,-0.1,0.027183515915943195
8.64,0.42,0.13,3.1,-0.13,-0.08770374853286295,0.02384096244131448
9.74,21.41,1.33,1.06,-1.33,-0.8972768119131452,0.2439113849765259
6.3,20.58,1.87,2.22,-1.87,-1.261584690434297,0.34294307511737115
1.24,3.91,2.88,0.6,-0.33203139176335644,-0.22400305914023286,0.06089190723359687
2.1,5.94,2.28,0.32,-0.4743240818767477,-0.32,0.08698725093103503
5.05,23.22,0.22,3.19,-0.22,-0.14842172828644784,0.040346244131455565
8.37,7.88,0.74,0.31,-0.74,-0.31,0.08426889933943851
6.47,13.85,1.22,4.17,-1.22,-0.8230659477699608,0.2237382629107984
7.38,6.98,3.79,1.3,-2.3783188059109364,-1.3,0.35338570690732896
6.79,3.05,3.49,1.27,-1.2196847207815704,-0.8228532464677161,0.22368044321845096
5.77,4.39,3.66,0.4,-0.59290510234594,-0.4,0.10873406366379477
1.74,4.68,0.3,3.75,-0.3,-0.2023932658450661,0.0550176056338028
9.81,19.48,4.32,0.13,-4.32,-0.13,0.035338570690732575
1.27,14.02,4.89,3.34,-0.40067371426629067,-0.27031220522876087,0.07348036133111287
3.8,3.74,0.85,1.88,-0.8405077600631957,-0.5670437017577136,0.15414241491769293
7.17,0.89,4.28,4.71,-0.8588223188667443,-0.579399512986915,0.15750115882972868
8.9,22.83,0.18,4.89,-0.18,-0.12143595950704807,0.03301056338028145
3.73,21.75,1.02,2.29,-1.02,-0.6881371038732377,0.18705985915492962
5.35,13.18,3.77,1.77,-2.441111883188558,-1.646882021105791,0.4476804363241929
7.64,12.18,3.23,4.83,-2.970436716619064,-2.003987960208784,0.5447543861170524
4.77,10.52,4.54,4.52,-2.044174494843477,-1.3790905065618864,0.3748852873465889
9.92,13.82,1.79,1.28,-1.79,-1.2076131528756122,0.3282717136150257
9.17,23.76,0.12,1.65,-0.12,-0.08095730633803097,0.022007042253521132
8.39,13.46,4.06,4.28,-3.3184109026374586,-2.238746733335612,0.6085700745740646
4.48,9.04,2.33,3.3,-1.7863231195924325,-1.2051325667628805,0.3275974030942704
3.73,19.4,4.53,1.48,-1.6313880461532013,-1.1006065150718465,0.2991835471965229
9.65,15.61,4.4,0.61,-4.4,-0.61,0.16581944708728796
2.59,8.09,1.58,0.94,-1.0615823830542461,-0.7161904182331379,0.19468573632890374
8.7,10.52,4.82,2.96,-2.910176903606018,-1.9633340256923886,0.5337032173573238
1.47,13.69,4.97,2.87,-0.5017733105359715,-0.3385184634442219,0.0920212203887859
5.2,8.2,1.48,4.65,-1.48,-0.9984734448356761,0.2714201877934271
9.13,12.88,1.37,0.6,-1.37,-0.6,0.16310109549569762
1.65,13.1,1.61,0.31,-0.45950145431810246,-0.31,0.08426889933944076
4.61,18.68,4.47,2.97,-2.071238031703271,-1.3973487652631376,0.37984852400661523
7.26,9.17,2.53,3.68,-2.4157953188042662,-1.6298023472867478,0.44303758047319974
7.3,10.67,2.76,4.63,-2.6886797777987796,-1.813902270134306,0.49308241230171296
6.36,16.1,3.94,0.66,-0.9782934188708284,-0.66,0.1794112050452664
5.28,23.99,1.87,1.55,-1.87,-1.2615846904342733,0.342943075117371
6.05,5.61,2.82,0.86,-1.6929477950807408,-0.86,0.233778236877157
5.84,15.1,2.15,1.98,-2.15,-1.4504850718896722,0.3942928403755867
2.53,8.34,2.54,1.31,-1.0315926113121956,-0.695957992083729,0.18918585154639678
7.85,17.75,1.42,0.58,-1.42,-0.58,0.1576643923125058
3.65,24.05,3.48,4.3,-1.5914016838304657,-1.0736299468726551,0.29185036748651444
1.53,1.92,0.16,4.78,-0.11576916442191741,-0.07810299757168608,0.021231140775732914
3.07,11.54,2.03,3.68,-1.3015005569906486,-0.878049827428368,0.2386848145889535
3.17,13.43,4.98,2.28,-1.3514835098940634,-0.9117705376773907,0.24785128922646413
5.56,12.61,4.04,1.41,-2.9779653440375986,-1.41,0.38328757441487604
1.79,18.88,2.14,4.58,-0.6617187598269071,-0.446424736241076,0.12135393922881953
6.48,14.15,0.45,3.68,-0.45,-0.30358989876759246,0.08252640845070491
6.89,16.04,1.41,4.74,-1.41,-0.9512483494718348,0.2585827464788733
3.28,3.89,4.94,3.76,-0.7749446108242526,-0.5228119021125269,0.14211865662123185
4.21,23.4,0.55,0.53,-0.55,-0.3710543207159712,0.10086561032864128
6.86,4.53,4.59,4.22,-1.5218126146023103,-1.0266820835786319,0.27908828759578763
3.13,22.23,0.31,2.79,-0.31,-0.2091397080399028,0.05685152582159628
9.36,21.4,1.84,1.0,-1.84,-1.0,0.27183515915948486
2.18,12.91,3.02,0.26,-0.3853883165248596,-0.26,0.07067714138146636
4.19,20.78,2.28,0.93,-1.3785043629543017,-0.93,0.25280669801832123
9.55,6.73,4.01,1.05,-4.01,-1.05,0.2854269171174593
4.29,12.31,2.55,2.63,-1.9112925824123397,-1.2894424924663261,0.35051580516658026
2.33,12.95,2.46,1.12,-0.9316267055053601,-0.6285165715857173,0.17085290227137623
9.88,21.65,4.45,3.46,-4.45,-3.002166776701848,0.8160944835680762
1.68,14.25,4.13,0.29,-0.42985619920079543,-0.29,0.0788321961562494
5.01,9.96,1.14,1.95,-1.14,-0.7690944102112647,0.20906690140845072
9.84,18.11,1.57,3.07,-1.57,-1.0591914245892013,0.2879254694835682
2.54,15.31,4.49,2.83,-1.0365909066025356,-0.6993300631086341,0.19010249901014817
7.36,11.39,2.67,3.51,-2.67,-1.8013000660211298,0.4896566901408453
8.14,16.52,4.89,4.12,-3.638847563143608,-2.4549274740567135,0.6673356006351983
7.79,21.14,1.48,2.22,-1.48,-0.9984734448357107,0.2714201877934278
5.69,11.61,4.25,0.23,-4.25,-0.23,0.06252208660667888
2.17,22.05,0.39,1.21,-0.39,-0.26311124559858384,0.07152288732394363
3.58,18.79,2.84,4.78,-1.5564136167980738,-1.050025449698341,0.28543383524025717
2.36,21.82,1.49,1.3,-0.9466215913763845,-0.6386327846604057,0.17360284466262924
5.03,1.87,1.98,1.84,-0.6957547899679974,-0.4693869472298982,0.1275958755076287
1.69,21.53,1.99,4.91,-0.6117358069235,-0.4127040259920536,0.11218746459131064
9.01,4.95,2.58,3.05,-1.9613400003655102,-1.323206693688507,0.3596941021797085
8.21,22.15,3.16,0.27,-0.4002109440835614,-0.27,0.07339549297307092
4.86,22.13,3.6,4.36,-2.1961954139618163,-1.481650540885663,0.40276471060039165
6.77,1.2,4.84,4.6,-0.8532357461174384,-0.575630563974847,0.1564766259751755
1.35,2.91,2.74,3.81,-0.23545975097088126,-0.15885155991354494,0.04318143907183117
3.88,3.5,2.6,1.75,-0.812156127959872,-0.5479164370462837,0.14894295187057474
3.58,16.16,4.44,2.84,-1.5564136167980716,-1.0500254496983457,0.28543383524025673
6.91,16.53,2.8,1.62,-2.8,-1.62,0.4403729578383689
3.84,7.96,4.6,4.15,-1.4909205731883302,-1.0058409464106441,0.2734229337566623
5.84,22.81,4.44,4.65,-2.6860283524153012,-1.812113501325941,0.4925961620479949
2.3,17.97,3.09,3.7,-0.9166318196343348,-0.6184003585110058,0.16810295988012308
2.71,17.4,2.11,4.19,-1.1215619265383447,-0.756655270531931,0.205685505893916
7.97,5.36,1.0,3.62,-1.0,-0.6746442194835783,0.18339201877934364
5.55,13.97,3.79,4.29,-2.541077788995394,-1.7143234416038258,0.4660133855992138
2.47,13.93,4.16,4.38,-1.0016028395701433,-0.6757255659343403,0.1836859667638908
2.95,2.69,1.24,4.73,-0.5038321288361953,-0.3399074333094354,0.09239879123316373
4.68,10.52,0.16,0.35,-0.16,-0.10794307511735855,0.029342723004694603
6.72,14.79,2.92,0.64,-2.92,-0.64,0.17397450186207064
3.59,20.33,0.96,4.43,-0.96,-0.6476584507042562,0.17605633802816897
1.3,4.31,2.44,4.73,-0.3969086251873141,-0.26777210964579434,0.072789874044035
3.36,16.49,2.98,0.83,-1.2302780873678,-0.83,0.22562318210236948
2.56,23.26,1.01,3.51,-1.01,-0.6813906616784078,0.18522593896713618
9.65,3.08,2.06,1.2,-1.7005829425801953,-1.1472884519640865,0.31187333894149716
2.29,3.06,3.28,3.76,-0.45244479564891804,-0.3052392660199542,0.08297476446026204
6.8,23.12,0.81,1.67,-0.81,-0.5464618177816903,0.14854753521126743
3.51,5.88,0.8,2.48,-0.8,-0.5397153755868522,0.14671361502347424
8.36,23.87,0.73,4.13,-0.73,-0.49249028022302177,0.13387617370892022
8.26,9.79,0.64,4.95,-0.64,-0.43177230046948345,0.11737089201877939
6.59,24.56,2.47,2.04,-2.47,-1.6663712221244154,0.4529782863849768
2.55,24.59,1.34,0.22,-1.34,-0.22,0.05980373501508657
5.17,9.49,1.38,3.21,-1.38,-0.9310090228873312,0.2530809859154931
3.71,10.12,0.21,2.99,-0.21,-0.14167528609155416,0.03851232394366201
1.31,5.42,3.61,1.63,-0.4209463272035079,-0.28398900636067975,0.07719819674360104
1.72,14.48,1.15,1.43,-0.6267306927945143,-0.4228202390667508,0.1149374069825621
6.25,18.52,3.72,2.46,-2.890958459319313,-1.950368413346908,0.5301787080617874
4.6,19.71,1.05,0.85,-1.05,-0.70837643045774,0.19256161971831007
6.68,10.3,3.58,1.36,-3.58,-1.36,0.36969581645690114
3.32,22.43,2.17,3.0,-1.4264579392491892,-0.9623516030509114,0.2616010011827299
1.16,4.55,0.28,2.18,-0.28,-0.18890038145540058,0.05134976525821591
9.89,21.86,3.2,4.32,-3.2,-2.1588615023474187,0.5868544600938967
5.98,9.28,0.95,3.3,-0.95,-0.6409120085093898,0.1742224178403756
2.01,10.49,4.15,0.73,-0.7716812562144257,-0.5206102987888814,0.1415201834313428
1.38,5.69,2.8,1.33,-0.4564233998436384,-0.30792340834154197,0.08370440871545602
5.08,7.62,2.58,1.46,-1.754847895395469,-1.1838979887014573,0.32182509818725613
9.8,12.37,3.74,3.53,-3.4329101205110955,-2.3159929688094523,0.6295683172885667
4.96,6.05,2.6,3.44,-1.4553837813040855,-0.981866255186941,0.2669057697520697
4.65,2.14,0.19,1.71,-0.19,-0.12818240170188247,0.03484448356807519
1.59,22.66,0.96,2.03,-0.56175285402007,-0.37898331574303923,0.1030209899537981
7.15,20.4,2.44,0.99,-2.44,-0.99,0.26911680756788736
2.78,10.53,1.89,1.81,-1.156549993570736,-0.7802597677062598,0.21210203814017356
1.41,22.84,0.25,2.26,-0.25,-0.16866105487089952,0.045848004694835735
9.81,16.53,1.84,0.82,-1.84,-0.82,0.22290483051077725
9.64,0.45,3.44,4.41,-1.1826925498739844,-0.7978966921987679,0.21689637431667946
4.21,21.87,2.82,3.77,-1.8713062200896013,-1.2624659242670915,0.3431826254565732
5.92,1.05,1.14,0.49,-0.6826187945844874,-0.4605248238772568,0.12518683879557088
8.57,18.78,2.91,2.5,-2.91,-1.963214678697164,0.5336707746478879
2.63,11.93,3.24,3.93,-1.0815755642156082,-0.7296787023327386,0.1983523261839076
0.91,17.74,3.74,2.84,-0.2182201978313334,-0.147220995041471,0.04001984261871579
2.22,13.53,2.56,2.43,-0.8766454573116004,-0.5914237903118016,0.16076978017011453
4.66,2.86,1.0,0.58,-0.8286246283299393,-0.5590268156244996,0.15196314339971023
2.5,6.66,1.3,1.13,-0.9927417025576781,-0.6697474510708126,0.18206090495849428
7.38,20.48,1.7,1.6,-1.7,-1.1468951731220247,0.3117664319248828
8.46,15.64,1.54,3.6,-1.54,-1.0389520980046938,0.28242370892018787
3.51,14.71,4.96,1.58,-1.5214255497656812,-1.0264209525240329,0.27901730299399974
9.31,8.08,2.75,2.35,-2.585905111424221,-1.7445659355553529,0.4742343587559093
7.85,1.62,3.17,3.83,-1.1150497230715377,-0.7522618501069673,0.20449121975343643
4.77,2.72,1.3,3.43,-0.8194143327162142,-0.5528131429289821,0.1502740486935546
8.96,10.6,2.85,1.22,-1.8083605621551433,-1.22,0.331638894174579
4.18,8.49,3.31,4.93,-1.6423769635056944,-1.1080201246420904,0.3011988269339955
8.15,4.88,2.93,0.43,-0.6373729850218871,-0.43,0.11688911843857884
2.54,4.39,1.74,3.43,-0.7186181531403065,-0.48481158303206395,0.131788833835884
5.04,23.33,1.14,1.88,-1.14,-0.7690944102112626,0.20906690140845252
3.37,5.98,4.97,2.0,-1.125422507298504,-0.7592597890256433,0.20639350559318229
9.41,9.82,1.1,0.68,-1.1,-0.68,0.18484790822844635
8.57,0.9,4.83,2.15,-1.093307385885038,-0.7375935080060363,0.20050384864382279
2.55,15.47,0.75,0.45,-0.6670182401391845,-0.45,0.12232582162176941
8.3,10.67,2.64,0.97,-1.437794873188922,-0.97,0.26368010438470557
0.71,9.26,2.58,3.85,-0.11685713314524597,-0.07883698938186308,0.02143066555627302
5.06,19.58,0.67,0.41,-0.67,-0.41,0.11145241525538985
1.67,19.32,3.82,0.79,-0.6017392163428058,-0.40595988394224697,0.11035416966380684
2.11,14.64,3.81,1.35,-0.8216642091178411,-0.55433100903789,0.15068665806885306
5.32,7.93,1.21,4.85,-1.21,-0.816319505575088,0.22190434272300458
9.13,11.2,0.77,3.67,-0.77,-0.5194760490023527,0.14121185446009393
2.63,4.3,1.97,2.7,-0.729883504486227,-0.49241168719804224,0.13385480936147062
1.06,14.34,0.18,4.47,-0.18,-0.12143595950703732,0.03301056338028183
9.22,18.35,2.39,1.35,-2.39,-1.35,0.3669774648653041
7.47,23.3,0.88,2.38,-0.88,-0.5936869131455611,0.16138497652582126
3.22,8.98,2.09,4.76,-1.376474986345774,-0.928630892801905,0.25243452654521975
2.66,12.37,4.76,2.43,-1.096570450086637,-0.7397949154074518,0.20110226857516086
8.65,1.56,4.77,1.02,-1.2361424621241266,-0.833956366530213,0.22669866162781083
9.8,4.47,2.28,1.61,-1.9983321712730961,-1.348163247957433,0.3664781710814805
4.39,6.34,4.83,1.6,-1.4057684251232498,-0.9483935419419333,0.2578067094196131
6.57,3.52,4.14,2.76,-1.2753994598219747,-0.8604408731013472,0.2338980816868352
9.8,10.64,1.06,1.8,-1.06,-0.7151228726525412,0.19439553990610306
7.4,16.51,3.91,0.46,-3.756116744139687,-0.46,0.12504417321336428
5.85,23.31,0.63,0.56,-0.63,-0.4250258582746492,0.11553697183098444
7.19,7.95,3.33,2.77,-2.187210284971194,-1.4755887755508217,0.4011169096558088
9.86,22.24,3.42,1.38,-2.0455226030934526,-1.38,0.3751325196400849
2.69,22.07,2.97,3.97,-1.1115653359576596,-0.7499111284821608,0.20385221096641362
4.55,2.67,1.73,0.89,-0.7730608777422162,-0.5215410524776698,0.14177319500847615
7.84,17.54,0.53,3.14,-0.53,-0.3575614363262774,0.09719776995305177
8.75,17.46,2.6,1.63,-2.6,-1.63,0.443091309429965
8.88,10.63,4.29,3.94,-2.9615642367932953,-1.998002192981867,0.543127244130226
8.18,24.75,3.77,0.27,-3.77,-0.27,0.07339549297308041
2.13,0.98,1.03,0.4,-0.039407986150531565,-0.02658637005794513,0.007227110136174287
5.07,0.8,2.42,4.5,-0.4923733442026111,-0.33217683049407487,0.09029734158645306
7.51,23.6,1.21,2.7,-1.21,-0.8163195055751261,0.2219043427230044
3.25,12.4,2.83,0.28,-0.4150335716421561,-0.28,0.076113844564656
2.41,17.65,3.89,2.89,-0.9716130678280892,-0.655493139784935,0.17818608198138647
2.78,10.19,0.57,4.77,-0.57,-0.3845472051056326,0.1045334507042256
8.7,1.73,0.92,2.95,-0.92,-0.6206726819248856,0.16872065727699534
2.4,23.37,3.8,1.44,-0.966614772537751,-0.6521210687600213,0.17726943451763333
2.94,3.66,3.41,2.31,-0.6739419214561526,-0.45467102157804773,0.12359556951587315
2.43,3.53,2.94,3.66,-0.5605353930428473,-0.3781619627323083,0.10279771732740013
2.91,18.41,1.0,1.76,-1.0,-0.6746442194835461,0.18339201877934275
7.47,16.54,1.43,0.7,-1.43,-0.7,0.19028461141163902
0.52,20.96,0.47,0.66,-0.020562221693464718,-0.0138721840052289,0.0037709473469527558
2.45,11.2,3.97,1.31,-0.9916062489894608,-0.6689814238845175,0.18185267183638887
5.48,2.35,2.38,0.97,-0.8647108685214229,-0.5833721889725576,0.15858107183858242
2.19,9.23,3.83,3.75,-0.8616505714405734,-0.5813075772371,0.15801983777886136
4.21,3.05,1.48,2.58,-0.7908924038823714,-0.5335709885127021,0.1450433545852356
8.71,24.21,3.22,1.82,-2.6977182156739934,-1.82,0.4947399896702608
6.97,8.47,3.16,1.29,-1.9121189550656748,-1.29,0.3506673553157415
2.74,1.97,2.16,3.13,-0.33504337650585564,-0.22603507723593408,0.06144428119605627
7.91,20.28,4.96,0.53,-0.7855992606083618,-0.53,0.1440726343545265
4.98,13.08,4.04,1.41,-2.089990485769428,-1.41,0.3832875744148746
0.79,7.91,4.92,4.51,-0.15740235901968097,-0.10619059164571186,0.02886633638125029
4.01,21.92,0.26,1.64,-0.26,-0.17540749706573017,0.04768192488262903
7.3,5.61,1.07,4.32,-1.07,-0.7218693148474219,0.19622946009389675
6.2,24.73,0.76,1.85,-0.76,-0.5127296068075132,0.13937793427230044
3.18,22.02,1.35,1.83,-1.35,-0.910769696302816,0.24757922535211277
1.51,19.41,1.26,0.43,-0.5217664916973375,-0.3520067475438287,0.0956878102437899
4.41,9.85,0.97,0.75,-0.97,-0.6544048928990931,0.17789025821596238
8.98,1.79,0.59,1.3,-0.59,-0.3980400894953027,0.10820129107981225
9.53,2.23,4.1,4.47,-1.5138102266100537,-1.0212833187775776,0.2776207135068321
