glucose_uptake,oxygen_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
4.71,1.6,-0.5896099077311253,-0.397776916001025,0.10812975127111309
5.67,23.94,-2.601057332479493,-1.7547882939026356,0.47701315516422715
1.84,17.28,-0.686710236278615,-0.4632850913655668,0.1259371765475747
2.09,13.44,-0.8116676185371583,-0.5475868669880875,0.14885336314135098
1.06,11.31,-0.2942424963458989,-0.19850899928618043,0.05396172541554779
7.59,8.75,-2.3998475257461425,-1.6190432608865868,0.44011288250919584
6.68,19.91,-3.1058851568040073,-2.095367467417663,0.5695945490030826
9.28,5.94,-2.2005057094170017,-1.4845584567987788,0.4035551843854538
4.05,3.9,-0.9131588173279689,-0.6160573175807642,0.16746603897593332
9.93,23.18,-4.730331126165064,-3.191290550510476,0.867504974722173
5.45,21.07,-2.491094836091975,-1.680602731354825,0.4568469109617033
5.26,15.63,-2.3961272255754813,-1.6165333818817045,0.43943060915043325
0.98,18.91,-0.253697270471464,-0.17115539702233834,0.04652605459057073
1.36,20.67,-0.44628709337503003,-0.30108500777558855,0.08184549100921182
7.84,17.75,-3.685687410483645,-2.486527706306148,0.6759256547982039
2.7,9.07,-1.116563631248004,-0.7532831995070489,0.20476885843016496
0.97,23.43,-0.24862911723715989,-0.1677361967393566,0.04559659573744865
5.58,7.71,-1.8593945387764848,-1.2544297773248705,0.34099811817350445
4.03,11.24,-1.781336904863452,-1.2017686458188845,0.32668297110905453
6.05,12.94,-2.667523935984344,-1.7996296037458872,0.4892025997623872
9.2,12.47,-3.344311270188206,-2.256220266586143,0.6133199952663227
9.92,21.3,-4.682770121198792,-3.159203793437135,0.8587826660062344
2.16,23.27,-0.8466556855695496,-0.5711913641623773,0.15526989538760821
1.25,20.45,-0.3905374077976822,-0.26347380466280285,0.07162144362486839
3.87,21.96,-1.7013641802179844,-1.1478155094204536,0.3120166116890377
8.69,20.17,-4.110542510162691,-2.773153743422756,0.7538406892170433
7.92,7.69,-2.2704932042747132,-1.5317751156406874,0.41639033235671846
0.9,10.13,-0.21315204459702922,-0.14380179475848626,0.039090383765593824
1.82,17.4,-0.6767136456979318,-0.4565409493157616,0.12410388162007262
3.53,24.39,-1.5314221403463653,-1.0331650945738322,0.28085059792150197
6.45,20.58,-2.9909243651261477,-2.017809833844926,0.5485116573368084
1.41,21.56,-0.4716278595465523,-0.3181810091904963,0.08649278527482254
9.24,12.23,-3.308871730059043,-2.232311185696915,0.6068206664574245
6.1,19.14,-2.815984029964186,-1.8997873479733758,0.5164289961055213
1.83,12.61,-0.6817119409882736,-0.45991302034065984,0.1250205290838237
4.05,3.74,-0.8848071852246425,-0.5969300528693253,0.1622665759288151
3.74,1.8,-0.4677622264151153,-0.3155730821437179,0.08578385901098802
9.63,13.78,-3.6526352693118738,-2.4642292703230844,0.6698641559037328
9.66,10.87,-3.1423058914520015,-2.1199385055172337,0.576273821055605
3.19,12.7,-1.361480100474746,-0.9185146797271974,0.2496845841539661
4.45,2.73,-0.768229247256328,-0.51828142089968,0.1408871125396729
6.44,5.48,-1.6166336888917536,-1.090652573233218,0.29647771583255467
6.23,16.29,-2.88096186873863,-1.9436242712971066,0.5283454131342853
1.61,1.63,-0.0785576472863001,-0.05299846263792297,0.014406845526390136
7.83,11.55,-2.938528535709343,-1.9824612904038112,0.5389026804044424
0.68,24.87,-0.101652673442333,-0.0685793885329172,0.0186422889969068
0.67,17.41,-0.09658452020802893,-0.06516018824994062,0.017712830143784653
9.84,6.06,-2.317068794889075,-1.563197068617666,0.4249319239453264
1.51,3.12,-0.3018001533412952,-0.20360772889095508,0.055347739389175324
3.1,2.62,-0.5180079448878587,-0.3494710656651422,0.094998522756723
6.95,1.65,-0.9714597045690282,-0.65538967414871,0.178157956383698
5.14,24.92,-2.3361476820913696,-1.5760685295828925,0.42843083958541855
8.16,15.42,-3.5061667584027796,-2.365415136101893,0.64300300000051
3.13,15.64,-1.3314903287326965,-0.898282253577776,0.24418469937146026
5.32,10.71,-2.2056445308016555,-1.4880253329408533,0.404497603213332
1.39,22.18,-0.46149155307794254,-0.31134260862452845,0.08463386756857828
4.55,4.95,-1.1878152533289428,-0.8013526944727849,0.2178358372448913
3.74,10.41,-1.6363863414435427,-1.1039785860967517,0.3001001946602737
8.29,18.37,-3.9079642897405686,-2.6364855180216766,0.7166894604131032
7.72,0.37,-0.8481021387261863,-0.572167205423238,0.15553516335207232
4.22,12.09,-1.8763045153799398,-1.2658379952920042,0.34409927292032355
7.63,3.51,-1.4494891457666546,-0.9778894733956645,0.2658247406408924
5.4,5.46,-1.4288041262072166,-0.963934444519962,0.2620312731453965
9.76,20.06,-4.487504031202847,-3.027468654560441,0.822972423562729
9.6,12.25,-3.3762068563044494,-2.27773843938656,0.6191693911943301
1.19,13.74,-0.3601284883918559,-0.24295860296492303,0.0660446905061356
4.6,21.12,-2.06623973641293,-1.393976694238243,0.3789318765428644
1.07,12.26,-0.2993106495802036,-0.20192819956915758,0.05489118426866999
1.59,8.18,-0.5617528540200722,-0.3789833157430369,0.10302098995379849
7.4,11.95,-2.881565611556813,-1.9440315828994366,0.5284561347485354
3.82,9.92,-1.6763727037662786,-1.1309551542959566,0.30743337437028306
4.65,19.65,-2.0912312128646398,-1.4108370493627422,0.3835151138616198
8.93,23.89,-4.230501597130896,-2.854083448020365,0.7758402283470689
7.89,7.95,-2.3112486754232484,-1.5592705586633615,0.4238645604869514
6.91,11.0,-2.6399864104721,-1.7810515713401491,0.484152437366509
2.62,21.04,-1.0765772689252653,-0.7263066313078299,0.19743567872015638
0.48,22.55,-0.00028960875624604973,-0.00019538287331298957,5.3111934464137655e-05
4.67,15.97,-2.101227803445321,-1.4175811914125342,0.3853484087891215
6.63,22.39,-3.0808936803522986,-2.078507112293131,0.5650113116843273
6.4,15.39,-2.9659328886744403,-2.0009494787203916,0.5439284200180533
0.76,13.01,-0.14219789931676824,-0.09593299079676616,0.026077959821883857
1.59,18.46,-0.5617528540200722,-0.3789833157430369,0.10302098995379849
5.17,17.04,-2.351142567962407,-1.5861847426576021,0.43118078197667403
7.19,1.89,-1.0584290533150271,-0.7140630425524546,0.19410744082215148
9.57,18.46,-4.239666301592595,-2.860266362908753,0.7775209619998082
3.6,7.48,-1.3707568254985274,-0.9247731686402156,0.25138586148373787
3.56,19.39,-1.5464170262173906,-1.0432813076485195,0.2836005403127552
6.65,4.71,-1.5174029765301118,-1.023707146743182,0.27827959516764084
1.82,2.55,-0.27879104901604185,-0.18808476966243054,0.05112805329666261
6.64,19.13,-3.085891975642638,-2.0818791833180117,0.5659279591480778
2.72,0.62,-0.06673689608633877,-0.04502366117093628,0.012239014100340886
0.91,24.2,-0.2182201978313346,-0.14722099504147024,0.040019842618715926
3.02,19.25,-1.2765090805389385,-0.8611894723038785,0.23410157727019854
6.28,9.61,-2.3082843986200303,-1.5572707264531052,0.4233209357797887
2.14,3.12,-0.43649700259079643,-0.29448017961977063,0.08005006649625772
6.19,19.39,-2.8609686875772624,-1.9301359871974695,0.5246788232792808
6.47,13.3,-2.8177286205966032,-1.9009643259588989,0.5167489401035439
0.52,24.22,-0.020562221693463646,-0.013872184005230234,0.003770947346952783
8.01,7.39,-2.2332816871391024,-1.5066705807068912,0.4095660371073766
9.8,15.09,-3.875419941407913,-2.6145296615421882,0.7107210866725194
5.87,18.73,-2.701023238286327,-1.8222297144006552,0.49534610443924776
8.14,16.45,-3.630085623207894,-2.4490162819275976,0.6657287307819643
1.37,8.52,-0.4513552466093324,-0.3045042080585614,0.08277494986233386
9.29,5.69,-2.153095335274223,-1.4525733219398018,0.3948605001603257
3.78,10.86,-1.656379522604909,-1.117466870196367,0.3037667845152783
4.45,15.36,-1.9912653070578037,-1.3433956288647102,0.3651821645865986
9.44,6.09,-2.2563173882230556,-1.5222114832849278,0.4137906008331603
1.3,5.02,-0.4158781739692042,-0.28056980607771115,0.07626873789047904
8.88,16.18,-3.781542013525253,-2.551195460159062,0.6935046239592968
2.93,20.42,-1.2315244229258586,-0.8308408330797683,0.22585175009643896
8.63,21.18,-4.080552738420643,-2.7529213172733145,0.7483408044345372
9.2,6.38,-2.2651772732553446,-1.5281887535072385,0.4154154330353847
7.57,11.57,-2.876558788736391,-1.9406537588256627,0.5275379234038278
8.44,18.24,-3.929243286727304,-2.650841270335214,0.7205918586281006
7.79,16.44,-3.541214518145634,-2.389059904618216,0.6494304794134467
1.86,13.67,-0.6967068268592989,-0.4700292334153542,0.127770471475077
9.85,23.44,-4.690344763842331,-3.164313982311257,0.8601717950121648
0.53,4.2,-0.02563037492776776,-0.0172913842882146,0.004700406200074781
1.4,18.18,-0.46655970631224764,-0.31476180890750816,0.08556332642170036
8.2,5.42,-1.9178697799895958,-1.2938797607922023,0.351722010708186
5.11,21.03,-2.321152796220357,-1.5659523165081852,0.4256808971941677
7.35,13.6,-3.075579995847643,-2.0749222657579245,0.5640368243558619
5.94,12.76,-2.617455707780261,-1.7658513630082193,0.48002048631533567
3.05,14.17,-1.2915039664099641,-0.8713056853785736,0.2368515196614517
6.92,21.85,-3.2258442437722086,-2.176297172015265,0.5915940881331077
6.4,19.05,-2.9659328886744403,-2.0009494787203916,0.5439284200180533
1.68,11.59,-0.6067375116331479,-0.40933195496714836,0.11127081712755799
7.29,24.8,-3.4107811695148507,-2.3010637999365997,0.6255100442918964
1.08,10.1,-0.30437880281450774,-0.2053473998521415,0.05582064312179208
8.02,5.18,-1.8420591227451275,-1.242734539106979,0.3378189412311341
5.6,18.35,-2.566069265447102,-1.7311837967283228,0.4705966229179694
6.2,4.78,-1.4500678502847104,-0.9782798930535551,0.2659308704307349
3.62,19.62,-1.5764067979594454,-1.0635137337979101,0.28910042509526224
5.59,0.23,-0.4668562956990109,-0.31496190122282,0.08561771854808742
7.63,0.98,-0.9528881248888967,-0.6428604652708032,0.1747520768942373
7.48,5.14,-1.7406720793438073,-1.1743343563457347,0.3192253666636971
9.58,9.26,-2.842841777360618,-1.9179067720027012,0.5213544926204186
3.34,3.81,-0.7714006568113367,-0.5204209940235993,0.14146872374034203
3.13,21.93,-1.3314903287326982,-0.8982822535778006,0.24418469937146065
9.96,9.27,-2.9119488806124783,-1.964529479736797,0.5340281837977697
4.54,18.08,-2.0362499646708794,-1.3737442680887981,0.3734319917603577
8.87,14.87,-3.615065154746668,-2.4388828097063127,0.6629740967478486
3.98,10.37,-1.756345428411741,-1.184908290694367,0.32209973379029966
6.99,0.18,-0.6895642634079455,-0.4652105442706181,0.1264605823444736
6.23,8.95,-2.194298192997028,-1.4803705917286725,0.40241677541758886
7.96,2.42,-1.2903473166376935,-0.8705253582957473,0.23663939932469444
5.92,12.08,-2.527332897012908,-1.705050529680424,0.4634926821106415
6.46,1.71,-0.9018540278816928,-0.6084306067283267,0.16539283081750503
5.84,14.08,-2.686028352415298,-1.8121135013259495,0.4925961620479935
5.65,15.13,-2.5910607418988105,-1.7480441518528527,0.4751798602367244
6.8,20.14,-3.165864700288108,-2.135832319716447,0.5805943185680951
2.77,20.64,-1.1515516982803942,-0.7768876966813633,0.2111853906764221
5.03,2.02,-0.725197538241382,-0.48925032715824734,0.13299544055189666
0.68,8.42,-0.1016526734423333,-0.06857938853291957,0.01864228899690684
7.87,17.72,-3.7006822963546724,-2.496643919380851,0.6786755971894575
7.91,12.98,-3.1381652811027507,-2.1171450666800022,0.575514466164677
4.46,3.77,-0.9627741735087908,-0.6495300308257745,0.17656509930839004
3.35,10.91,-1.4414528251202146,-0.9724678161255875,0.2643509435739831
0.98,5.59,-0.253697270471464,-0.17115539702233834,0.04652605459057073
6.02,18.42,-2.775997667641453,-1.8728107797741684,0.5090958163955132
9.98,23.33,-4.755322602616776,-3.2081509056349087,0.8720882120409289
6.46,10.59,-2.4760129631037153,-1.670427832924317,0.45408101582741284
6.4,19.66,-2.9659328886744274,-2.0009494787203916,0.543928420018053
1.27,10.31,-0.40067371426629034,-0.27031220522877086,0.07348036133111252
8.41,9.66,-2.7063995478633593,-1.8258568105789545,0.4963320767061619
5.76,14.74,-2.6460419900925713,-1.7851369331267477,0.48526298233798626
1.93,9.12,-0.7316948938916908,-0.49363373058967364,0.1341870037213342
3.41,0.75,-0.2068541801771162,-0.1395529769325003,0.03793540569562736
2.8,13.0,-1.1665465841514207,-0.7870039097560567,0.2139353330676755
3.06,23.52,-1.296502261700305,-0.8746777564034839,0.23776816712520274
2.67,10.8,-1.101568745376978,-0.7431669864323449,0.20201891603891184
8.74,21.06,-4.135533986614401,-2.790014098547272,0.7584239265357987
1.94,20.09,-0.7366931891820321,-0.4970058016145713,0.13510365118508516
4.64,12.13,-2.0862329175742973,-1.4074649783378446,0.38259846639786865
1.42,2.11,-0.12994498047357955,-0.0876666299273888,0.023830872299292025
7.31,12.46,-2.922871899825183,-1.9718986315080163,0.5360313783423533
4.42,18.26,-1.9762704211867799,-1.3332794157900012,0.362432222195346
7.68,4.06,-1.5657502543333586,-1.0563243582409272,0.28714610004646407
6.14,3.47,-1.194167672277969,-0.8056383171964723,0.21900082018008538
7.54,16.46,-3.481132644300739,-2.3485260157330434,0.6384119432769841
9.57,1.82,-1.4399768732475635,-0.9714720737264905,0.2640802657804376
0.66,7.13,-0.09151636697372378,-0.06174098796695944,0.016783371290662517
